ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
429,876,463,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.796715429,Nov-Feb,416,204,15-02-2024,1,Karan,karan@example.com,"Beaches, Historical",Male,1,2
430,256,852,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.403655362,Nov-Feb,74,874,15-02-2024,5,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
430,256,852,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.403655362,Nov-Feb,252,79,20-03-2024,4,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
431,414,431,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.418529332,Sep-Mar,77,621,15-02-2024,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,1
431,414,431,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.418529332,Sep-Mar,856,97,01-01-2024,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,1
432,899,635,1,A historical wonder,Kerala Backwaters,Kerala,Nature,8.57530472,Sep-Mar,537,803,20-03-2024,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,0
433,83,950,3,Incredible monument!,Jaipur City,Rajasthan,City,9.255202769,Oct-Mar,690,537,20-03-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,0
435,123,273,4,A historical wonder,Jaipur City,Rajasthan,City,9.31595004,Oct-Mar,371,319,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,1
436,640,554,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714715,Apr-Jun,49,933,01-01-2024,1,Kavya,kavya@example.com,"Nature, Adventure",Female,1,2
436,640,554,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714715,Apr-Jun,489,529,20-03-2024,4,Kavya,kavya@example.com,"Nature, Adventure",Female,1,2
437,84,754,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.333748543,Sep-Mar,260,555,15-02-2024,1,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
437,84,754,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.333748543,Sep-Mar,581,306,15-02-2024,2,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
438,137,721,2,A historical wonder,Goa Beaches,Goa,Beach,8.863570277,Nov-Mar,483,356,20-03-2024,4,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
440,914,945,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417261,Sep-Mar,697,839,01-01-2024,3,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
441,507,101,3,A historical wonder,Goa Beaches,Goa,Beach,8.240547501,Nov-Mar,668,537,15-02-2024,4,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
441,507,101,3,A historical wonder,Goa Beaches,Goa,Beach,8.240547501,Nov-Mar,868,984,01-01-2024,3,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
442,663,399,2,Incredible monument!,Jaipur City,Rajasthan,City,8.822604312,Oct-Mar,7,953,01-01-2024,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
443,94,708,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.67865796,Sep-Mar,46,127,01-01-2024,4,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
443,94,708,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.67865796,Sep-Mar,344,395,15-02-2024,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
444,115,548,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.717346793,Apr-Jun,258,880,20-03-2024,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,0
446,586,322,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.569722658,Nov-Feb,833,618,15-02-2024,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
446,586,322,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.569722658,Nov-Feb,978,424,20-03-2024,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
447,138,989,4,A historical wonder,Jaipur City,Rajasthan,City,9.195643437,Oct-Mar,5,389,15-02-2024,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
447,138,989,4,A historical wonder,Jaipur City,Rajasthan,City,9.195643437,Oct-Mar,12,779,20-03-2024,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
448,794,306,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.531159788,Sep-Mar,54,223,20-03-2024,3,Meera,meera@example.com,"City, Historical",Female,2,1
448,794,306,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.531159788,Sep-Mar,469,102,01-01-2024,3,Meera,meera@example.com,"City, Historical",Female,2,1
450,419,303,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.16565426,Sep-Mar,82,849,01-01-2024,1,Riya,riya@example.com,"City, Historical",Female,2,2
450,419,303,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.16565426,Sep-Mar,718,128,01-01-2024,2,Riya,riya@example.com,"City, Historical",Female,2,2
451,140,620,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.907807741,Apr-Jun,387,624,20-03-2024,4,Aditya,aditya@example.com,"Nature, Adventure",Male,2,0
452,282,563,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.888987617,Nov-Mar,126,403,20-03-2024,3,Karan,karan@example.com,"Nature, Adventure",Male,2,2
453,497,956,5,A historical wonder,Goa Beaches,Goa,Beach,8.698828828,Nov-Mar,315,597,20-03-2024,3,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,0
454,69,212,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.251449512,Sep-Mar,824,42,15-02-2024,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
456,336,976,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.268792308,Nov-Feb,97,611,01-01-2024,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
456,336,976,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.268792308,Nov-Feb,246,683,20-03-2024,3,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
457,161,579,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.738547102,Nov-Feb,346,211,01-01-2024,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.264541565,Apr-Jun,266,618,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.264541565,Apr-Jun,282,504,20-03-2024,1,Arjun,arjun@example.com,"City, Historical",Male,2,2
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.264541565,Apr-Jun,368,997,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,225,899,20-03-2024,1,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,573,273,20-03-2024,4,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,967,24,01-01-2024,5,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
460,116,976,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.636073234,Nov-Feb,97,611,01-01-2024,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
460,116,976,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.636073234,Nov-Feb,246,683,20-03-2024,3,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
461,80,468,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168853,Apr-Jun,632,159,15-02-2024,5,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757877,Nov-Feb,385,281,01-01-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757877,Nov-Feb,570,772,20-03-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757877,Nov-Feb,989,142,15-02-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
467,491,20,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.208032333,Nov-Feb,472,311,01-01-2024,5,Meera,meera@example.com,"Nature, Adventure",Female,2,0
467,491,20,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.208032333,Nov-Feb,799,674,01-01-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,2,0
468,93,686,2,A historical wonder,Jaipur City,Rajasthan,City,9.116298425,Oct-Mar,107,180,15-02-2024,5,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,2
468,93,686,2,A historical wonder,Jaipur City,Rajasthan,City,9.116298425,Oct-Mar,685,544,01-01-2024,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,2
470,44,318,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.844208014,Sep-Mar,406,372,01-01-2024,3,Diya,diya@example.com,"City, Historical",Female,2,0
470,44,318,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.844208014,Sep-Mar,597,191,20-03-2024,2,Diya,diya@example.com,"City, Historical",Female,2,0
472,587,399,2,Incredible monument!,Goa Beaches,Goa,Beach,7.768523623,Nov-Mar,7,953,01-01-2024,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
473,796,893,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.243698789,Nov-Feb,703,146,01-01-2024,3,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
474,795,418,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514728,Apr-Jun,664,373,01-01-2024,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
475,611,388,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.342123928,Nov-Feb,801,852,20-03-2024,4,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
477,223,281,4,A historical wonder,Jaipur City,Rajasthan,City,8.936949816,Oct-Mar,771,228,20-03-2024,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
480,295,725,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912,Apr-Jun,247,480,01-01-2024,5,Karan,karan@example.com,"Nature, Adventure",Male,1,1
480,295,725,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912,Apr-Jun,354,29,20-03-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,1,1
483,123,798,2,A historical wonder,Jaipur City,Rajasthan,City,9.31595004,Oct-Mar,265,394,01-01-2024,3,Rohan,rohan@example.com,"City, Historical",Male,2,1
483,123,798,2,A historical wonder,Jaipur City,Rajasthan,City,9.31595004,Oct-Mar,742,975,01-01-2024,5,Rohan,rohan@example.com,"City, Historical",Male,2,1
484,448,524,5,Incredible monument!,Jaipur City,Rajasthan,City,8.531272859,Oct-Mar,115,476,01-01-2024,5,Diya,diya@example.com,"Nature, Adventure",Female,2,2
486,456,968,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241,Nov-Feb,970,958,01-01-2024,2,Diya,diya@example.com,"Nature, Adventure",Female,1,2
486,456,968,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241,Nov-Feb,990,567,20-03-2024,5,Diya,diya@example.com,"Nature, Adventure",Female,1,2
487,818,60,3,Incredible monument!,Jaipur City,Rajasthan,City,8.385706717,Oct-Mar,87,320,20-03-2024,4,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
487,818,60,3,Incredible monument!,Jaipur City,Rajasthan,City,8.385706717,Oct-Mar,852,421,20-03-2024,2,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
489,261,452,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.083688761,Nov-Feb,887,991,15-02-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
490,448,628,2,Incredible monument!,Jaipur City,Rajasthan,City,8.531272859,Oct-Mar,80,631,15-02-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
490,448,628,2,Incredible monument!,Jaipur City,Rajasthan,City,8.531272859,Oct-Mar,412,35,01-01-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616,Nov-Mar,18,149,20-03-2024,5,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616,Nov-Mar,359,643,15-02-2024,1,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616,Nov-Mar,958,261,01-01-2024,2,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
492,918,82,2,A historical wonder,Jaipur City,Rajasthan,City,9.371201914,Oct-Mar,652,360,01-01-2024,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,0
495,348,386,4,A historical wonder,Jaipur City,Rajasthan,City,8.013552976,Oct-Mar,811,290,01-01-2024,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
497,488,281,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.654607164,Oct-Mar,771,228,20-03-2024,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
498,235,735,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.734064598,Apr-Jun,280,7,01-01-2024,3,Riya,riya@example.com,"City, Historical",Female,1,0
499,748,607,1,Incredible monument!,Jaipur City,Rajasthan,City,8.719936426,Oct-Mar,335,552,15-02-2024,5,Aarav,aarav@example.com,"Beaches, Historical",Male,1,0
499,748,607,1,Incredible monument!,Jaipur City,Rajasthan,City,8.719936426,Oct-Mar,770,573,15-02-2024,2,Aarav,aarav@example.com,"Beaches, Historical",Male,1,0
500,815,473,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.220824441,Apr-Jun,479,443,15-02-2024,5,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,2
501,501,53,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.437797979,Nov-Feb,414,938,20-03-2024,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
502,845,725,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.66944927,Apr-Jun,247,480,01-01-2024,5,Karan,karan@example.com,"Nature, Adventure",Male,1,1
502,845,725,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.66944927,Apr-Jun,354,29,20-03-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,1,1
504,731,576,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.206443213,Nov-Feb,831,578,20-03-2024,5,Meera,meera@example.com,"City, Historical",Female,2,0
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477,Apr-Jun,24,420,20-03-2024,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477,Apr-Jun,496,203,01-01-2024,5,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477,Apr-Jun,975,799,20-03-2024,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
509,277,568,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.694303253,Nov-Mar,942,805,20-03-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891739,Apr-Jun,554,447,15-02-2024,5,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891739,Apr-Jun,895,507,01-01-2024,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891739,Apr-Jun,966,852,20-03-2024,1,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
512,547,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510419,Nov-Mar,52,916,01-01-2024,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
513,661,590,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.3495136,Nov-Feb,797,171,15-02-2024,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,2
514,31,418,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.534267494,Nov-Feb,664,373,01-01-2024,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
516,695,724,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.288646089,Apr-Jun,219,161,20-03-2024,5,Kavya,kavya@example.com,"Beaches, Historical",Female,2,2
518,753,126,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.594748337,Oct-Mar,314,983,15-02-2024,3,Isha,isha@example.com,"City, Historical",Female,1,0
519,879,381,3,A historical wonder,Kerala Backwaters,Kerala,Nature,8.309631134,Sep-Mar,922,432,01-01-2024,5,Meera,meera@example.com,"City, Historical",Female,2,0
520,917,146,3,Incredible monument!,Goa Beaches,Goa,Beach,7.545108072,Nov-Mar,182,709,15-02-2024,2,Meera,meera@example.com,"Nature, Adventure",Female,1,1
521,546,44,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.994067311,Nov-Feb,93,230,20-03-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
521,546,44,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.994067311,Nov-Feb,641,670,15-02-2024,5,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
522,247,873,3,A historical wonder,Goa Beaches,Goa,Beach,9.153509849,Nov-Mar,626,135,15-02-2024,2,Anika,anika@example.com,"City, Historical",Female,2,0
523,320,863,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.353685271,Apr-Jun,178,135,01-01-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
524,380,459,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.658172609,Apr-Jun,625,967,01-01-2024,2,Meera,meera@example.com,"City, Historical",Female,1,0
525,780,386,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.291685938,Apr-Jun,811,290,01-01-2024,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
526,194,522,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.764994889,Sep-Mar,11,97,15-02-2024,2,Kavya,kavya@example.com,"City, Historical",Female,2,0
528,322,925,3,A historical wonder,Goa Beaches,Goa,Beach,7.875971585,Nov-Mar,776,198,15-02-2024,3,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,2
530,988,565,1,Loved the beaches!,Jaipur City,Rajasthan,City,7.962347871,Oct-Mar,954,106,20-03-2024,5,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
531,409,627,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.695324251,Sep-Mar,979,499,01-01-2024,2,Rohan,rohan@example.com,"City, Historical",Male,2,0
535,335,126,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.310237104,Apr-Jun,314,983,15-02-2024,3,Isha,isha@example.com,"City, Historical",Female,1,0
536,945,740,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.537510611,Apr-Jun,971,692,15-02-2024,3,Isha,isha@example.com,"Nature, Adventure",Female,1,1
537,91,273,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.775155892,Nov-Feb,371,319,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,1
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182,Nov-Feb,224,518,15-02-2024,5,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182,Nov-Feb,462,166,20-03-2024,4,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182,Nov-Feb,579,584,20-03-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.133818191,Nov-Feb,34,732,01-01-2024,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.133818191,Nov-Feb,243,421,20-03-2024,3,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.133818191,Nov-Feb,401,239,15-02-2024,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.133818191,Nov-Feb,584,872,15-02-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.133818191,Nov-Feb,667,661,01-01-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093922,Nov-Feb,304,873,01-01-2024,1,Diya,diya@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093922,Nov-Feb,343,49,01-01-2024,2,Diya,diya@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093922,Nov-Feb,383,648,15-02-2024,3,Diya,diya@example.com,"Nature, Adventure",Female,1,2
543,623,805,4,A historical wonder,Jaipur City,Rajasthan,City,7.809114532,Oct-Mar,127,428,01-01-2024,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
548,410,608,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239629,Apr-Jun,181,694,01-01-2024,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
549,297,70,3,A historical wonder,Goa Beaches,Goa,Beach,7.633292997,Nov-Mar,300,41,20-03-2024,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
550,915,700,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.851121958,Apr-Jun,717,535,20-03-2024,4,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
551,210,188,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.277611273,Apr-Jun,688,387,01-01-2024,5,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
552,812,602,5,A historical wonder,Goa Beaches,Goa,Beach,9.00678474,Nov-Mar,779,572,15-02-2024,5,Meera,meera@example.com,"Nature, Adventure",Female,1,2
553,605,128,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.015692414,Apr-Jun,311,330,15-02-2024,3,Rohan,rohan@example.com,"Nature, Adventure",Male,2,2
555,639,627,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.081925622,Sep-Mar,979,499,01-01-2024,2,Rohan,rohan@example.com,"City, Historical",Male,2,0
556,50,628,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.180477326,Apr-Jun,80,631,15-02-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
556,50,628,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.180477326,Apr-Jun,412,35,01-01-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
558,60,180,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276,Apr-Jun,193,960,01-01-2024,3,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
560,493,256,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.878936494,Oct-Mar,145,242,01-01-2024,3,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,1
561,868,437,3,A historical wonder,Jaipur City,Rajasthan,City,8.498230857,Oct-Mar,418,203,01-01-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
561,868,437,3,A historical wonder,Jaipur City,Rajasthan,City,8.498230857,Oct-Mar,896,632,15-02-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
562,967,51,1,Incredible monument!,Goa Beaches,Goa,Beach,7.528727097,Nov-Mar,192,951,20-03-2024,5,Aarav,aarav@example.com,"City, Historical",Male,1,1
563,511,613,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.219575249,Nov-Feb,504,146,20-03-2024,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,28,586,01-01-2024,3,Aarav,aarav@example.com,"City, Historical",Male,2,1
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,130,399,01-01-2024,2,Aarav,aarav@example.com,"City, Historical",Male,2,1
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,995,240,15-02-2024,3,Aarav,aarav@example.com,"City, Historical",Male,2,1
565,150,636,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.86387233,Apr-Jun,83,139,15-02-2024,5,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
565,150,636,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.86387233,Apr-Jun,941,115,15-02-2024,3,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
567,52,784,2,A historical wonder,Goa Beaches,Goa,Beach,8.298754591,Nov-Mar,306,904,20-03-2024,1,Aarav,aarav@example.com,"Beaches, Historical",Male,2,1
570,502,945,5,A historical wonder,Goa Beaches,Goa,Beach,9.314545773,Nov-Mar,697,839,01-01-2024,3,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
571,640,579,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714715,Apr-Jun,346,211,01-01-2024,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
572,914,408,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417261,Sep-Mar,331,403,01-01-2024,2,Ishaan,ishaan@example.com,"City, Historical",Male,2,0
575,484,325,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.361380336,Sep-Mar,607,525,01-01-2024,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,2
575,484,325,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.361380336,Sep-Mar,903,756,20-03-2024,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,2
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418,Sep-Mar,119,91,15-02-2024,5,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
